match_id,season,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,12.2,Kaur,Gayakwad,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,12.3,Kaur,Gayakwad,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,12.4,Kaur,Gayakwad,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,12.5,Amelia Kerr,Gayakwad,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,12.6,Amelia Kerr,Gayakwad,0,0,0,0,0,0,caught,Amelia Kerr,Parshavi Chopra
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,13.1,Kaur,Deepti Sharma,0,1,1,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,13.1,Kaur,Deepti Sharma,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,13.2,Kaur,Deepti Sharma,0,0,0,0,0,0,caught,Kaur,Simran Shaikh
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,13.3,Amanjot Kaur,Deepti Sharma,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,13.4,Amanjot Kaur,Deepti Sharma,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,13.5,Wong,Deepti Sharma,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,13.6,Amanjot Kaur,Deepti Sharma,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,14.1,Amanjot Kaur,Parshavi Chopra,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,14.2,Wong,Parshavi Chopra,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,14.3,Amanjot Kaur,Parshavi Chopra,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,14.4,Wong,Parshavi Chopra,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,14.5,Wong,Parshavi Chopra,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,14.6,Wong,Parshavi Chopra,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,15.1,Amanjot Kaur,Ecclestone,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,15.2,Wong,Ecclestone,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,15.3,Wong,Ecclestone,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,15.4,Wong,Ecclestone,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,15.5,Amanjot Kaur,Ecclestone,0,0,0,0,0,0,stumped,Amanjot Kaur,Healy
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,15.6,Humaira Kazi,Ecclestone,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,16.1,Wong,Gayakwad,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,16.2,Humaira Kazi,Gayakwad,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,16.3,Humaira Kazi,Gayakwad,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,16.4,Humaira Kazi,Gayakwad,2,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,16.5,Humaira Kazi,Gayakwad,2,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,16.6,Humaira Kazi,Gayakwad,0,0,0,0,0,0,bowled,Humaira Kazi,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,17.1,Wong,Deepti Sharma,2,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,17.2,Wong,Deepti Sharma,0,2,1,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,17.2,Dhara Gujjar,Deepti Sharma,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,17.3,Wong,Deepti Sharma,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,17.4,Dhara Gujjar,Deepti Sharma,2,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,17.5,Dhara Gujjar,Deepti Sharma,0,0,0,0,0,0,bowled,Dhara Gujjar,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,17.6,Jintimani Kalita,Deepti Sharma,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,18.1,Jintimani Kalita,Ecclestone,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,18.2,Wong,Ecclestone,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,18.3,Wong,Ecclestone,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,18.4,Wong,Ecclestone,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,18.5,Jintimani Kalita,Ecclestone,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,18.6,Wong,Ecclestone,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,19.1,Wong,Deepti Sharma,6,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,19.2,Wong,Deepti Sharma,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,19.3,Wong,Deepti Sharma,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,19.4,Wong,Deepti Sharma,1,0,0,0,0,0,runout,Wong,Kiran Navgire/Deepti Sharma
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,19.5,Saika Ishaque,Deepti Sharma,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",MIW,UPW,1,19.6,Saika Ishaque,Deepti Sharma,0,0,0,0,0,0,runout,Saika Ishaque,Deepti Sharma
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,0.1,Devika Vaidya,Nat Sciver-Brunt,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,0.2,Devika Vaidya,Nat Sciver-Brunt,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,0.3,Devika Vaidya,Nat Sciver-Brunt,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,0.4,Devika Vaidya,Nat Sciver-Brunt,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,0.5,Devika Vaidya,Nat Sciver-Brunt,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,0.6,Devika Vaidya,Nat Sciver-Brunt,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,1.1,Devika Vaidya,Matthews,0,0,0,0,0,0,caught,Devika Vaidya,Kaur
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,1.2,Kiran Navgire,Matthews,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,1.3,Kiran Navgire,Matthews,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,1.4,Kiran Navgire,Matthews,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,1.5,Kiran Navgire,Matthews,0,1,1,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,1.5,Kiran Navgire,Matthews,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,1.6,Kiran Navgire,Matthews,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,2.1,Healy,Nat Sciver-Brunt,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,2.2,Healy,Nat Sciver-Brunt,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,2.3,Healy,Nat Sciver-Brunt,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,2.4,Healy,Nat Sciver-Brunt,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,2.5,Kiran Navgire,Nat Sciver-Brunt,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,2.6,Kiran Navgire,Nat Sciver-Brunt,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,3.1,Healy,Matthews,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,3.2,Kiran Navgire,Matthews,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,3.3,Healy,Matthews,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,3.4,Healy,Matthews,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,3.5,Healy,Matthews,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,3.6,Kiran Navgire,Matthews,6,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,4.1,Healy,Saika Ishaque,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,4.2,Kiran Navgire,Saika Ishaque,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,4.3,Kiran Navgire,Saika Ishaque,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,4.4,Kiran Navgire,Saika Ishaque,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,4.5,Kiran Navgire,Saika Ishaque,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,4.6,Kiran Navgire,Saika Ishaque,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,5.1,Healy,Wong,0,0,0,0,0,0,lbw,Healy,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,5.2,McGrath,Wong,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,5.3,McGrath,Wong,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,5.4,Kiran Navgire,Wong,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,5.5,McGrath,Wong,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,5.6,McGrath,Wong,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,6.1,Kiran Navgire,Nat Sciver-Brunt,0,0,0,0,0,0,caught,Kiran Navgire,Yastika
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,6.2,Grace Harris,Nat Sciver-Brunt,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,6.3,Grace Harris,Nat Sciver-Brunt,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,6.4,McGrath,Nat Sciver-Brunt,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,6.5,Grace Harris,Nat Sciver-Brunt,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,6.6,McGrath,Nat Sciver-Brunt,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,7.1,McGrath,Saika Ishaque,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,7.2,Grace Harris,Saika Ishaque,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,7.3,McGrath,Saika Ishaque,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,7.4,McGrath,Saika Ishaque,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,7.5,McGrath,Saika Ishaque,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,7.6,Grace Harris,Saika Ishaque,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,8.1,Grace Harris,Wong,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,8.2,Grace Harris,Wong,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,8.3,McGrath,Wong,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,8.4,McGrath,Wong,6,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,8.5,McGrath,Wong,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,8.6,McGrath,Wong,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,9.1,McGrath,Amelia Kerr,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,9.2,McGrath,Amelia Kerr,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,9.3,Grace Harris,Amelia Kerr,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,9.4,Grace Harris,Amelia Kerr,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,9.5,Grace Harris,Amelia Kerr,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,9.6,Grace Harris,Amelia Kerr,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,10.1,McGrath,Saika Ishaque,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,10.2,McGrath,Saika Ishaque,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,10.3,McGrath,Saika Ishaque,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,10.4,Grace Harris,Saika Ishaque,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,10.5,McGrath,Saika Ishaque,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,10.6,McGrath,Saika Ishaque,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,11.1,Grace Harris,Amelia Kerr,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,11.2,McGrath,Amelia Kerr,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,11.3,McGrath,Amelia Kerr,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,11.4,McGrath,Amelia Kerr,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,11.5,McGrath,Amelia Kerr,0,0,0,0,0,0,caught,McGrath,Amelia Kerr
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,11.6,Deepti Sharma,Amelia Kerr,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,12.1,Deepti Sharma,Nat Sciver-Brunt,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,12.2,Deepti Sharma,Nat Sciver-Brunt,0,1,1,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,12.2,Deepti Sharma,Nat Sciver-Brunt,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,12.3,Grace Harris,Nat Sciver-Brunt,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,12.4,Grace Harris,Nat Sciver-Brunt,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,12.5,Grace Harris,Nat Sciver-Brunt,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,12.6,Grace Harris,Nat Sciver-Brunt,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,13.1,Deepti Sharma,Matthews,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,13.2,Deepti Sharma,Matthews,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,13.3,Deepti Sharma,Matthews,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,13.4,Grace Harris,Matthews,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,13.5,Deepti Sharma,Matthews,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,13.6,Grace Harris,Matthews,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,14.1,Grace Harris,Amanjot Kaur,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,14.2,Grace Harris,Amanjot Kaur,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,14.3,Grace Harris,Amanjot Kaur,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,14.4,Deepti Sharma,Amanjot Kaur,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,14.5,Grace Harris,Amanjot Kaur,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,14.6,Grace Harris,Amanjot Kaur,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,15.1,Grace Harris,Amelia Kerr,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,15.2,Grace Harris,Amelia Kerr,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,15.3,Grace Harris,Amelia Kerr,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,15.4,Grace Harris,Amelia Kerr,0,0,0,0,0,0,caught,Grace Harris,Wong
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,15.5,Ecclestone,Amelia Kerr,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,15.6,Deepti Sharma,Amelia Kerr,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,16.1,Ecclestone,Saika Ishaque,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,16.2,Deepti Sharma,Saika Ishaque,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,16.3,Ecclestone,Saika Ishaque,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,16.4,Ecclestone,Saika Ishaque,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,16.5,Ecclestone,Saika Ishaque,0,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,16.6,Ecclestone,Saika Ishaque,1,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,17.1,Ecclestone,Amelia Kerr,4,0,0,0,0,0,,,
202315,2023,15,"Mar 18, 2023","Dr DY Patil Sports Academy, Navi Mumbai ",UPW,MIW,2,17.2,Ecclestone,Amelia Kerr,0,0,0,0,0,0,,,
