match_id,season,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,0.1,Uthappa,Woakes,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,0.2,Uthappa,Woakes,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,0.3,Root,Woakes,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,0.4,Uthappa,Woakes,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,0.5,Root,Woakes,3,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,0.6,Uthappa,Woakes,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,1.1,Root,Naveen-ul-Haq,0,1,1,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,1.1,Root,Naveen-ul-Haq,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,1.2,Uthappa,Naveen-ul-Haq,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,1.3,Uthappa,Naveen-ul-Haq,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,1.4,Root,Naveen-ul-Haq,0,1,0,1,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,1.5,Uthappa,Naveen-ul-Haq,0,0,0,0,0,0,caught,Uthappa
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,1.6,Chirag Suri,Naveen-ul-Haq,4,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,2.1,Root,Woakes,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,2.2,Chirag Suri,Woakes,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,2.3,Chirag Suri,Woakes,0,0,0,0,0,0,caught,Chirag Suri
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,2.4,Lawrence,Woakes,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,2.5,Lawrence,Woakes,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,2.6,Lawrence,Woakes,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,3.1,Root,Junaid Siddique,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,3.2,Root,Junaid Siddique,4,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,3.3,Root,Junaid Siddique,2,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,3.4,Root,Junaid Siddique,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,3.5,Root,Junaid Siddique,0,1,1,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,3.5,Root,Junaid Siddique,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,3.6,Root,Junaid Siddique,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,4.1,Lawrence,Naveen-ul-Haq,4,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,4.2,Lawrence,Naveen-ul-Haq,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,4.3,Lawrence,Naveen-ul-Haq,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,4.4,Root,Naveen-ul-Haq,6,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,4.5,Root,Naveen-ul-Haq,4,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,4.6,Root,Naveen-ul-Haq,2,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,5.1,Lawrence,Junaid Siddique,0,1,0,1,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,5.2,Root,Junaid Siddique,4,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,5.3,Root,Junaid Siddique,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,5.4,Lawrence,Junaid Siddique,2,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,5.5,Lawrence,Junaid Siddique,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,5.6,Root,Junaid Siddique,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,6.1,Lawrence,Jawadullah,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,6.2,Root,Jawadullah,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,6.3,Lawrence,Jawadullah,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,6.4,Root,Jawadullah,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,6.5,Lawrence,Jawadullah,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,6.6,Root,Jawadullah,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,7.1,Root,Noor Ahmad,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,7.2,Root,Noor Ahmad,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,7.3,Lawrence,Noor Ahmad,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,7.4,Root,Noor Ahmad,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,7.5,Lawrence,Noor Ahmad,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,7.6,Root,Noor Ahmad,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,8.1,Root,Jawadullah,0,1,1,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,8.1,Root,Jawadullah,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,8.2,Root,Jawadullah,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,8.3,Lawrence,Jawadullah,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,8.4,Root,Jawadullah,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,8.5,Lawrence,Jawadullah,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,8.6,Lawrence,Jawadullah,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,9.1,Root,Noor Ahmad,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,9.2,Lawrence,Noor Ahmad,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,9.3,Root,Noor Ahmad,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,9.4,Lawrence,Noor Ahmad,0,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,9.5,Lawrence,Noor Ahmad,2,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,9.6,Lawrence,Noor Ahmad,2,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,10.1,Root,Jawadullah,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,10.2,Lawrence,Jawadullah,6,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,10.3,Lawrence,Jawadullah,4,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,10.4,Lawrence,Jawadullah,2,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,10.5,Lawrence,Jawadullah,1,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,10.6,Root,Jawadullah,4,0,0,0,0,0,,
202310,2023,10,"Jan 21, 2023","Dubai International Cricket Stadium, Dubai",DCP,SW,1,11.1,Lawrence,Nabi,1,0,0,0,0,0,,
