match_id,season,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,8.2,Rickelton,Maharaj,6,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,8.3,Rickelton,Maharaj,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,8.4,Brevis,Maharaj,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,8.5,Rickelton,Maharaj,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,8.6,Brevis,Maharaj,0,0,0,0,0,0,caught,Brevis
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,9.1,Rickelton,Subrayen,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,9.2,Connor Esterhuizen,Subrayen,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,9.3,Connor Esterhuizen,Subrayen,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,9.4,Rickelton,Subrayen,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,9.5,Rickelton,Subrayen,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,9.6,Connor Esterhuizen,Subrayen,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,10.1,Rickelton,Pretorius,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,10.2,Connor Esterhuizen,Pretorius,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,10.3,Rickelton,Pretorius,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,10.4,Rickelton,Pretorius,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,10.5,Rickelton,Pretorius,6,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,10.6,Rickelton,Pretorius,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,11.1,Connor Esterhuizen,Subrayen,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,11.2,Rickelton,Subrayen,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,11.3,Connor Esterhuizen,Subrayen,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,11.4,Connor Esterhuizen,Subrayen,6,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,11.5,Connor Esterhuizen,Subrayen,2,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,11.6,Connor Esterhuizen,Subrayen,6,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,12.1,Rickelton,Pretorius,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,12.2,Connor Esterhuizen,Pretorius,0,0,0,0,0,0,caught,Connor Esterhuizen
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,12.3,Livingstone,Pretorius,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,12.4,Livingstone,Pretorius,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,12.5,Rickelton,Pretorius,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,12.6,Livingstone,Pretorius,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,13.1,Rickelton,Keemo Paul,0,1,1,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,13.1,Rickelton,Keemo Paul,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,13.2,Livingstone,Keemo Paul,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,13.3,Rickelton,Keemo Paul,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,13.4,Rickelton,Keemo Paul,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,13.5,Rickelton,Keemo Paul,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,13.6,Livingstone,Keemo Paul,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,14.1,Rickelton,Richard Gleeson,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,14.2,Livingstone,Richard Gleeson,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,14.3,Rickelton,Richard Gleeson,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,14.4,Livingstone,Richard Gleeson,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,14.4,Rickelton,Richard Gleeson,1,1,0,0,0,1,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,14.5,Livingstone,Richard Gleeson,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,14.6,Livingstone,Richard Gleeson,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,15.1,Rickelton,Keemo Paul,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,15.2,Livingstone,Keemo Paul,6,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,15.3,Livingstone,Keemo Paul,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,15.4,Rickelton,Keemo Paul,0,0,0,0,0,0,bowled,Rickelton
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,15.5,Pollard,Keemo Paul,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,15.6,Livingstone,Keemo Paul,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,16.1,Livingstone,Topley,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,16.2,Pollard,Topley,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,16.3,Pollard,Topley,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,16.4,Livingstone,Topley,6,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,16.5,Livingstone,Topley,6,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,16.6,Livingstone,Topley,0,1,1,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,16.6,Livingstone,Topley,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,17.1,Livingstone,Richard Gleeson,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,17.2,Livingstone,Richard Gleeson,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,17.3,Livingstone,Richard Gleeson,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,17.4,Livingstone,Richard Gleeson,0,1,1,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,17.4,Livingstone,Richard Gleeson,0,0,0,0,0,0,caught,Livingstone
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,17.5,Sam Curran,Richard Gleeson,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,17.6,Sam Curran,Richard Gleeson,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,18.1,Pollard,Topley,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,18.2,Pollard,Topley,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,18.3,Sam Curran,Topley,0,1,1,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,18.3,Sam Curran,Topley,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,18.4,Pollard,Topley,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,18.5,Pollard,Topley,2,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,18.6,Pollard,Topley,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,19.1,Pollard,Richard Gleeson,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,19.2,Pollard,Richard Gleeson,6,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,19.3,Pollard,Richard Gleeson,2,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,19.4,Pollard,Richard Gleeson,0,2,0,0,0,1,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,19.4,Sam Curran,Richard Gleeson,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,19.5,Pollard,Richard Gleeson,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",MICT,DSG,1,19.6,Pollard,Richard Gleeson,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,0.1,de Kock,Hendricks,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,0.2,de Kock,Hendricks,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,0.3,Breetzke,Hendricks,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,0.4,Breetzke,Hendricks,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,0.5,Breetzke,Hendricks,2,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,0.6,Breetzke,Hendricks,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,1.1,de Kock,Rabada,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,1.2,de Kock,Rabada,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,1.3,de Kock,Rabada,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,1.4,de Kock,Rabada,0,0,0,0,0,0,caught,de Kock
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,1.5,Wiaan Mulder,Rabada,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,1.6,Breetzke,Rabada,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,2.1,Wiaan Mulder,Hendricks,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,2.2,Wiaan Mulder,Hendricks,0,0,0,0,0,0,bowled,Wiaan Mulder
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,2.3,Keemo Paul,Hendricks,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,2.4,Keemo Paul,Hendricks,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,2.5,Keemo Paul,Hendricks,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,2.6,Keemo Paul,Hendricks,2,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,3.1,Breetzke,Sam Curran,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,3.2,Breetzke,Sam Curran,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,3.3,Keemo Paul,Sam Curran,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,3.4,Breetzke,Sam Curran,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,3.5,Breetzke,Sam Curran,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,3.6,Breetzke,Sam Curran,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,4.1,Keemo Paul,Hendricks,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,4.2,Breetzke,Hendricks,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,4.3,Keemo Paul,Hendricks,1,1,0,0,0,1,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,4.3,Breetzke,Hendricks,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,4.4,Breetzke,Hendricks,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,4.5,Keemo Paul,Hendricks,0,1,1,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,4.5,Keemo Paul,Hendricks,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,4.6,Keemo Paul,Hendricks,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,5.1,Breetzke,Sam Curran,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,5.2,Keemo Paul,Sam Curran,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,5.3,Keemo Paul,Sam Curran,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,5.4,Breetzke,Sam Curran,6,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,5.5,Breetzke,Sam Curran,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,5.6,Keemo Paul,Sam Curran,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,6.1,Keemo Paul,Olly Stone,0,0,0,0,0,0,caught,Keemo Paul
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,6.2,Klaasen,Olly Stone,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,6.3,Klaasen,Olly Stone,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,6.4,Breetzke,Olly Stone,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,6.5,Klaasen,Olly Stone,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,6.6,Breetzke,Olly Stone,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,7.1,Klaasen,Thomas Kaber,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,7.2,Klaasen,Thomas Kaber,0,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,7.3,Klaasen,Thomas Kaber,6,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,7.4,Klaasen,Thomas Kaber,2,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,7.5,Klaasen,Thomas Kaber,6,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,7.6,Klaasen,Thomas Kaber,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,8.1,Klaasen,Olly Stone,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,8.2,Breetzke,Olly Stone,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,8.3,Klaasen,Olly Stone,0,3,1,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,8.3,Klaasen,Olly Stone,0,1,1,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,8.3,Klaasen,Olly Stone,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,8.4,Klaasen,Olly Stone,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,8.5,Breetzke,Olly Stone,4,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,8.6,Breetzke,Olly Stone,6,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,9.1,Klaasen,Rabada,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,9.2,Breetzke,Rabada,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,9.3,Klaasen,Rabada,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,9.4,Breetzke,Rabada,1,0,0,0,0,0,,
202402,2024,2,"Jan 11, 2024","Kingsmead, Durban",DSG,MICT,2,9.5,Klaasen,Rabada,2,0,0,0,0,0,,
