match_id,season,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,5.3,Lanning,Bryce,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,5.4,Capsey,Bryce,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,5.5,Capsey,Bryce,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,5.6,Lanning,Bryce,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,6.1,Lanning,Meghna Singh,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,6.2,Capsey,Meghna Singh,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,6.3,Capsey,Meghna Singh,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,6.4,Lanning,Meghna Singh,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,6.5,Lanning,Meghna Singh,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,6.6,Capsey,Meghna Singh,0,0,0,0,0,0,caught,Capsey,Tanuja Kanwar
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,7.1,Lanning,Mannat Kashyap,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,7.2,Rodrigues,Mannat Kashyap,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,7.3,Rodrigues,Mannat Kashyap,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,7.4,Rodrigues,Mannat Kashyap,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,7.5,Lanning,Mannat Kashyap,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,7.6,Lanning,Mannat Kashyap,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,8.1,Lanning,Bryce,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,8.2,Lanning,Bryce,2,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,8.3,Lanning,Bryce,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,8.4,Lanning,Bryce,2,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,8.5,Lanning,Bryce,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,8.6,Lanning,Bryce,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,9.1,Lanning,Tarannum Pathan,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,9.2,Lanning,Tarannum Pathan,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,9.3,Rodrigues,Tarannum Pathan,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,9.4,Lanning,Tarannum Pathan,6,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,9.5,Lanning,Tarannum Pathan,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,9.6,Rodrigues,Tarannum Pathan,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,10.1,Rodrigues,Mannat Kashyap,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,10.2,Lanning,Mannat Kashyap,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,10.3,Lanning,Mannat Kashyap,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,10.4,Lanning,Mannat Kashyap,2,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,10.5,Lanning,Mannat Kashyap,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,10.6,Lanning,Mannat Kashyap,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,11.1,Rodrigues,Gardner,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,11.2,Lanning,Gardner,2,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,11.3,Lanning,Gardner,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,11.4,Lanning,Gardner,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,11.5,Rodrigues,Gardner,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,11.6,Lanning,Gardner,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,12.1,Rodrigues,Meghna Singh,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,12.2,Lanning,Meghna Singh,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,12.3,Lanning,Meghna Singh,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,12.4,Lanning,Meghna Singh,0,0,0,0,0,0,caught,Lanning,Hemalatha
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,12.5,Sutherland,Meghna Singh,2,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,12.6,Sutherland,Meghna Singh,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,13.1,Rodrigues,Mannat Kashyap,0,0,0,0,0,0,caught,Rodrigues,Tarannum Pathan
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,13.2,Jonassen,Mannat Kashyap,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,13.3,Sutherland,Mannat Kashyap,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,13.4,Sutherland,Mannat Kashyap,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,13.5,Sutherland,Mannat Kashyap,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,13.6,Jonassen,Mannat Kashyap,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,14.1,Sutherland,Bryce,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,14.2,Jonassen,Bryce,0,3,1,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,14.2,Jonassen,Bryce,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,14.3,Sutherland,Bryce,6,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,14.4,Sutherland,Bryce,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,14.5,Jonassen,Bryce,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,14.6,Sutherland,Bryce,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,15.1,Jonassen,Gardner,2,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,15.2,Jonassen,Gardner,6,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,15.3,Jonassen,Gardner,0,0,0,0,0,0,caught,Jonassen,Mooney
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,15.4,Arundhati Reddy,Gardner,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,15.5,Arundhati Reddy,Gardner,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,15.6,Arundhati Reddy,Gardner,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,16.1,Arundhati Reddy,Tanuja Kanwar,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,16.2,Sutherland,Tanuja Kanwar,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,16.3,Arundhati Reddy,Tanuja Kanwar,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,16.4,Arundhati Reddy,Tanuja Kanwar,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,16.5,Sutherland,Tanuja Kanwar,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,16.6,Sutherland,Tanuja Kanwar,0,0,0,0,0,0,caught,Sutherland,Gardner
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,17.1,Arundhati Reddy,Gardner,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,17.2,Radha Yadav,Gardner,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,17.3,Arundhati Reddy,Gardner,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,17.4,Radha Yadav,Gardner,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,17.5,Radha Yadav,Gardner,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,17.6,Arundhati Reddy,Gardner,0,0,0,0,0,0,caught,Arundhati Reddy,Meghna Singh
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,18.1,Radha Yadav,Tanuja Kanwar,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,18.2,Shikha Pandey,Tanuja Kanwar,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,18.3,Shikha Pandey,Tanuja Kanwar,2,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,18.4,Shikha Pandey,Tanuja Kanwar,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,18.5,Radha Yadav,Tanuja Kanwar,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,18.6,Shikha Pandey,Tanuja Kanwar,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,19.1,Shikha Pandey,Meghna Singh,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,19.2,Radha Yadav,Meghna Singh,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,19.3,Shikha Pandey,Meghna Singh,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,19.4,Shikha Pandey,Meghna Singh,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,19.5,Shikha Pandey,Meghna Singh,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",DCW,GGT,1,19.6,Radha Yadav,Meghna Singh,0,0,0,0,0,0,lbw,Radha Yadav,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,0.1,Mooney,Titas Sadhu,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,0.2,Mooney,Titas Sadhu,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,0.3,Mooney,Titas Sadhu,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,0.4,Mooney,Titas Sadhu,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,0.5,Mooney,Titas Sadhu,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,0.6,Mooney,Titas Sadhu,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,1.1,Wolvaardt,Shikha Pandey,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,1.2,Wolvaardt,Shikha Pandey,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,1.3,Wolvaardt,Shikha Pandey,0,0,0,0,0,0,bowled,Wolvaardt,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,1.4,Phoebe Litchfield,Shikha Pandey,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,1.5,Phoebe Litchfield,Shikha Pandey,0,1,0,1,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,1.6,Mooney,Shikha Pandey,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,2.1,Phoebe Litchfield,Titas Sadhu,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,2.2,Phoebe Litchfield,Titas Sadhu,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,2.3,Mooney,Titas Sadhu,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,2.4,Phoebe Litchfield,Titas Sadhu,6,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,2.5,Phoebe Litchfield,Titas Sadhu,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,2.6,Phoebe Litchfield,Titas Sadhu,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,3.1,Mooney,Shikha Pandey,2,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,3.2,Mooney,Shikha Pandey,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,3.3,Mooney,Shikha Pandey,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,3.4,Mooney,Shikha Pandey,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,3.5,Phoebe Litchfield,Shikha Pandey,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,3.6,Phoebe Litchfield,Shikha Pandey,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,4.1,Mooney,Jonassen,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,4.2,Mooney,Jonassen,0,0,0,0,0,0,lbw,Mooney,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,4.3,Veda,Jonassen,4,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,4.4,Veda,Jonassen,0,1,1,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,4.4,Veda,Jonassen,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,4.5,Phoebe Litchfield,Jonassen,0,0,0,0,0,0,caught,Phoebe Litchfield,Sutherland
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,4.6,Gardner,Jonassen,0,1,1,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,4.6,Gardner,Jonassen,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,5.1,Veda,Arundhati Reddy,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,5.2,Veda,Arundhati Reddy,1,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,5.3,Gardner,Arundhati Reddy,0,1,1,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,5.3,Gardner,Arundhati Reddy,0,1,1,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,5.3,Gardner,Arundhati Reddy,0,0,0,0,0,0,,,
202410,2024,10,"Mar 03, 2024","M.Chinnaswamy Stadium, Bengaluru",GGT,DCW,2,5.4,Gardner,Arundhati Reddy,0,0,0,0,0,0,,,
